"","id","long","lat","text"
"4461","972280535019151361","-73.7845651","43.0831301","RT @Stonerhole: @MichaelPawluk You can't fix stupid and there's no vaccine for it."
"4471","972280534868090880","-95.712891","37.09024","RT @WIRED: In Brazil, misinformation about the dangers of a yellow fever vaccine is spreading with alarming speed, and nowhere is it happen…"
"4481","972280316101582849","-76.8867008","40.2731911","Hello Friends! We have our Vaccine Clinic Saturday March 10 from 1-2pm at Colonial Park Animal Clinic 4905... https://t.co/XDcHOk9h7u"
"4541","972279993970642944","-78.6568942","37.4315734","@MichaelPawluk You can't fix stupid and there's no vaccine for it."
"4571","972279569280655360","-102.4107493","34.2331373","RT @worldsitenews: The Universal Flu Vaccine Is Still A Pipe Dream for Now, FDA Chief Says https://t.co/FgSqk5sgcA"
"4581","972279524669968384","-122.4194155","37.7749295","In Brazil, misinformation about the dangers of a yellow fever vaccine is spreading with alarming speed, and nowhere… https://t.co/pQe6CutOwc"
"4601","972279433020280833","-77.0368707","38.9071923","@SenGillibrand My grandmother went to Pitt at 19 and helped Jonas Salk research the polio vaccine, discovering a li… https://t.co/S17tZ3eRgq"
"4611","972279311376973825","-95.712891","37.09024","'The Universal Flu Vaccine Is Still A Pipe Dream for Now, FDA Chief' Says https://t.co/tYNPgUxktq via @gizmodo"
"4671","972278931859562497","-95.712891","37.09024","RT @persidaacosta: After forensic examination of thirty two(32) dead dengue vaccine recipient-victims= ""unusual"" and ""unlikely co-incidenta…"
"4681","972278916239917056","-122.1660756","37.424106","RT @HelenBranswell: Flu vaccine made in cell culture worked measurably better than standard egg-based vaccines this year - a 20% boost, say…"
"4691","972278898816880642","-72.9278835","41.308274","My interview with @globalnews about measles and the anti-vaccine movement has almost 200,000 shares on facebook! Ma… https://t.co/KWRjyTHLj6"
"4711","972278700182970368","-123.4307413","48.118146","RT @avoiceforchoice: .@WHO confirms that the #Polio virus currently circulating #Somalia was caused by the #Vaccine itself. Their solution…"
"4741","972278404274884608","-80.765361","35.2775488","The universal flu vaccine is still a pipe dream for now, FDA chief says https://t.co/EFpJootiFT"
"4761","972278397400317952","-117.6126004","33.4273521","@thehill Thanks, Comrade Bernie. Will take advisement from actual #Democrats. Now run along and go back to chasing… https://t.co/l9qEKaAUne"
"4771","972278377099886592","-118.2436849","34.0522342","RT @CDCFlu: #FluFactFriday: A 2017 study found that flu vaccination can reduce the risk of flu-associated death in children. Read more abou…"
"4851","972277883900235777","-122.788377","45.4604","#VAXXED Stories: #HOMEOPATHY Saved My Son

https://t.co/gIFEcMWqBv
Curing vaccine-induced seizures w/ Homeopathy https://t.co/4xZ1Ucin8H"
"4901","972277341744492550","-86.9080655","40.4258686","@JustBeforeDawnT @jpsportsminer @TinFoilAwards @EmmaGPaley @ThisMomHCN @ruby_menace @kidoctr @PharmaNemesis… https://t.co/T5DQ0PE2ZL"
"4911","972277296714297345","-92.3340724","38.9517053","RT @carlzimmer: Australia could become first country to eradicate cervical cancer with the HPV vaccine. The HPV rate among women aged 18 to…"
"5011","972276778793304066","-122.788377","45.4604","RT @LotusOak: #Petition to Donald Trump: Create Independent #Vaccine #Safety Commission

https://t.co/fZ7T8DyI57
#rfkcommission"
"5031","972276596316000258","-98.4936282","29.4241219","RT @ASMicrobiology: A new outer membrane vesicle-based Salmonella vaccine protects by inducing long-term Ab protection in mouse infection m…"
"5091","972276070987771904","-90.0303855","35.1406045","Population-Based Incidence Rates of Cervical Intraepithelial Neoplasia in the Human Papillomavirus Vaccine Era

https://t.co/EHRXy6w4Y1"
"5111","972275975948992513","-122.788377","45.4604","RT @LotusOak: Sherri Saunders: ""When speaking of the #vaccine-injured, we have to include the entire family.""
https://t.co/LlrCvoqDJp
#Revo…"
"5141","972275853404065793","-86.158068","39.768403","Our Mobile Clinic is on its farewell tour! ������ The Mobile Clinic is going on hiatus so be sure to catch it at one of… https://t.co/Z9rvazrOs5"
"5161","972275602798628865","-122.4194155","37.7749295","Ebola Virus Vaccine Market: International Marketing Channel, Marketing Channel Development Trend https://t.co/ZonCn8mz2h"
"5181","972275518170062848","-122.4194155","37.7749295","RT @TruMedSystems: AccuVax is ready for the day at #AMGA2018 - come stop by to see how easy vaccine management can be. https://t.co/rtlnOMW…"
"5191","972275487098703872","-95.712891","37.09024","This is Disturbing!! #Vaccine #VaccineInjury  https://t.co/vGkV1ftjMm"
"5211","972275271356182529","-122.9542972","46.7162136","RT @WIRED: In Brazil, misinformation about the dangers of a yellow fever vaccine is spreading with alarming speed, and nowhere is it happen…"
"5261","972274854727700480","-93.6091064","41.6005448","Give me a M! Give me another M! Give me an R! @PedsGeekMD  https://t.co/DlW9EruU9R"
"5271","972274803498471425","-80.8431267","35.2270869","RT @MrsCMitch: #MissingPerson #TimothyCunningham 
CDC scientist missing since Feb. 12th
His family and Crime Stoppers of Greater Atlanta i…"
"5281","972274677908475904","-73.9441579","40.6781784","RT @HPVRoundtable: Read Kate's first-hand experience with #HPV-related cancer and why she believes cervical cancer could become the FIRST c…"
"5361","972273690955132929","-78.6381787","35.7795897","RT @susanrmims: Buncombe County has the highest non-medical vaccine exemption rate in NC. Engerized group &gt; 100 came together this week in…"
"5421","972273367234613248","-81.5615135","39.2667418","@nycHealthy Y'all don't need flu vaccine y'all need a vaccine for liberalism!! You have gone wacko!!!"
"5431","972273343956176896","-122.7140548","38.440429","Flu vaccine grown without eggs offered stronger protection this season #fluseason https://t.co/m8rWMVGFAm by… https://t.co/pM34viYuOi"
"5501","972272885002883072","-95.857444","36.118537","RT @ConParNews: Gardasil Vaccine Documentary Series Sacrificial Virgins wins Australian Best of Festival Award

As well as the... https://t…"
"5511","972272867143401473","-122.2059833","47.6768927","chipped, blood tests, urine test, shaved chin, vaccine, antibiotic, and worst of all: woken up from a nap to go through all that."
"5631","972272196402860034","-83.9811014","34.1140497","RT @moderna_tx: Newly published data highlight Moderna's #mRNA platform in developing potential prophylactic vaccine for CMV infections @El…"
"5651","972272119487913984","-93.2650108","44.977753","RT @PFTompkins: Yeah, I remember when Bob Newhart jacked up the price of the polio vaccine. But really, all you had to say was “I’ve been a…"
"5681","972272030480551937","-97.5164276","35.4675602","@karleybrock_ I hate anti vaccine people"
"5771","972271165011038209","-95.712891","37.09024","RT @iantrottier: https://t.co/0HDElPzjCw  #informedconsent #VAXXED"
"5791","972271047323127808","-95.370026","35.7475692","RT @bmj_latest: Texan politics is the latest battleground for the anti-vaccine movement. @BenMazer asks is this another example of dog whis…"
"5841","972270664404094976","-94.3160629","35.9757902","RT @fund_ivy: @VancityReynolds @VancityReynolds please retweet and help another little girl who is in need ������

Ivy-Louise aged just 15 month…"
"5861","972270581486845953","-95.712891","37.09024","https://t.co/IzXkWq9Y7V  #abandonedplaces #Hospital #Vaccine #Government #flu #Veterens #america #usa"
"5881","972270476432113665","-77.0368707","38.9071923","RT @NicholsonForNJ: RT @AmerAcadPeds: A new study helps parents across the nation better understand the safety and benefits of vaccinating…"
"5911","972270331615416320","-85.3096801","35.0456297","RT @ComfortablySmug: What if Jonas Salk never developed the polio vaccine?

Stelter: “A newsroom or media company could have invented it in…"
"5921","972270323574992896","-124.2178903","43.3665007","Not real news roundup: Vaccine not linked to autism, Cadbury still making chocolate https://t.co/OnMEMuWXHq"
"1","9.72e+17","-117.990493","34.033699","I asked jay (my beautiful amazing girlfriend) to tale care of me because i have the flu and im getting worse than eÃ¤Ã³_ https://t.co/3fzRGbKq3H"
"2","9.72e+17","-122.001708","36.958484","This Keto Flu too real_Ã´Â«Ã¯_Ã´ÃÃ"
"3","9.72e+17","-117.499609","34.358385","Flu shots are only used for over-population control."
"4","9.72e+17","-117.2301723","33.0907611","HeÃ¤Ã³Â»s all better today. DidnÃ¤Ã³Â»t throw up in class. Yay! Flu go away :))"
"5","9.72e+17","-117.735657","33.9262949","pour 4Ã¤Ã³Â»s in my soda I wonÃ¤Ã³Â»t catch the flu"
"6","9.72e+17","-117.854065","34.063734","You know youÃ¤Ã³Â»re feeling better when one meal makes up for 3 days of flu fasting. https://t.co/yGbKrpHAos"
"7","9.72e+17","-121.576613","38.43792","I got a flu and tetanus shot yesterday and my arms feel like caca today. https://t.co/YeaNIE9TOD"
"8","9.71e+17","-122.473595","37.6009088","IÃ¤Ã³Â»m in early stages of having the flu. Sipping on bone broth. Sharing a special deal with you: Save $15 on your firÃ¤Ã³_ https://t.co/LRx1HSlji8"
"9","9.71e+17","-117.976849","33.903616","@jonjiemoscow @delavinkisses Yeah there is bug circling around na matinding flu kaya ingat po ang lahat. Lalo na sa mga malalamig na lugar."
"10","9.71e+17","-118.262388","34.521165","Those cold and flu pills I took last night sure knocked me out."
"11","9.71e+17","-121.6919801","36.643802","Day 6 of having the #flu ... when is this going to end!?!? _Ã´___Ã´ÃÂ_Ã´_Ã_Ã´ÃÃ®"
"12","9.71e+17","-119.061758","34.126875","Wow there's nothing more humbling than the stomach flu"
"13","9.71e+17","-121.576613","38.43792","When it rains it pouuursss.  Hairline Fractured my ankle last week. Somehow caught the flu this week. 102 fever canÃ¤Ã³_ https://t.co/fzz2pXgcJO"
"14","9.71e+17","-117.944051","33.691774","Is there like a stomach flu going around because if not IÃ¤Ã³Â»m about to start it _Ã´_Â¬_Ã´_Â¬"
"15","9.71e+17","-117.2437359","34.003849","I wonder if tequila will help me get over this flu"
"16","9.71e+17","-121.660213","39.068913","The flu is no joke my friends..."
"17","9.71e+17","-121.860664","37.945647","@anthonyVslater Maybe heÃ¤Ã³Â»s getting sick , it is flu season.."
"18","9.71e+17","-118.37032","34.1426298","This flu is so bad, fuck! 3 days not going to work, there goes half my sick days _Ã´ÃÃ¯"
"19","9.71e+17","-122.228922","37.416515","Inbox 163. I am still struggling to catch up after last week &amp; the flu. I am behind on reading what's up with the mÃ¤Ã³_ https://t.co/RgY68ljv8l"
"20","9.71e+17","-121.6919801","36.643802","I think I got the flu. I hope I die lmao"
"21","9.71e+17","-118.37032","34.1426298","Mom: Just take the Flonase. 
Son:no
Mom: Dr said to take the Flonase 
Son: what's in it?
Mom: I don't care!
Son: IÃ¤Ã³_ https://t.co/i5YR9lpc4z"
"22","9.71e+17","-118.123005","33.950457","Oooooo dam flu flam"
"23","9.71e+17","-118.005291","33.917363","Got the stomach flu, chills, oh and that great back spasm.... but I have tacos https://t.co/VIHab55a8B"
"24","9.71e+17","-119.172179","35.255821","I remember last time i had the flu, my two rottÃ¤Ã³Â»s got out &amp; my dad had me running lookin for em &amp; i was throwin up and everything _Ã´ÃÂ_Ã´Ã__Ã´ÃÃ³"
"25","9.71e+17","-117.834663","34.0182828","'Spanish flu' epidemic shut down Inland Empire cities a century ago. Dr. Rudolf Mireles, clinical associate prof ofÃ¤Ã³_ https://t.co/QqTrmsXgkZ"
"26","9.71e+17","-117.243514","34.227224","Only I would catch a bad cough and the stomach flu right after getting my tonsils removed"
"27","9.71e+17","-123.232051","39.116505","Flu flame on a nigga"
"28","9.71e+17","-122.62422","38.039015","@scosenza thanks for being #amazing and taking care of me during my bout with the flu #BetterTogether #healthiswealth #partner #love Ã¤Â_Â¥ÂÂ_Ã´ÃÃ"
"29","9.71e+17","-121.817399","36.652284","When your gf pushes you to get the flu shot that she got, but she ends up getting the flu."
"30","9.71e+17","-122.004255","37.721286","I didnt even go to Okee and I still got the fucking flu what a rip off. https://t.co/5B4zpSoD4I"
"31","9.71e+17","-122.471871","37.6345111","So I finally washed my hair and I didnÃ¤Ã³Â»t want to because I didnÃ¤Ã³Â»t want to get the flu _Ã´_Ã well I woke up with a stuffÃ¤Ã³_ https://t.co/WqBE2l6SWU"
"32","9.71e+17","-118.378926","33.893614","The worst of the deadly US flu season is over as illnesses decline https://t.co/YXp6Q1czBj via https://t.co/XBnDRnDhLJ"
"33","9.71e+17","-117.834663","34.0182828","I would get the flu during week ten"
"34","9.71e+17","-118.8297529","34.222878","When your head is foggy and you feel it in your chest, and everyone around you has either had bronchitis or the fluÃ¤Ã³_ https://t.co/hayyRPPB2G"
"35","9.71e+17","-117.735657","33.9262949","I'm so mad, the flu is making chick fil a taste bad"
"36","9.71e+17","-118.091312","33.853432","nothing spreads the flu faster then sharing suorin rips"
"37","9.71e+17","-117.845301","33.6941797","@jennajameson Yes . might be the flu . chicken soup and Gatorade get well soon. _Ã´ÂÃ©_Ã´Ã__Ã´Ã__Ã´Ã_"
"38","9.71e+17","-117.4003377","34.366195","@757Vic Very sick. My kids got sick with the Flu at their grandmother's funeral. I got sick the day after we came hÃ¤Ã³_ https://t.co/1VThqraeaz"
"39","9.71e+17","-118.1783453","34.0985693","Armie Hammer Beats Stomach Flu in Armani at the Oscars https://t.co/h7X8oHAZPc"
"40","9.71e+17","-118.250227","33.732905","@USlawreview Like swine flu, avian flu, ebola...."
"41","9.71e+17","-122.481872","38.273743","Day 3 #flu ."
"42","9.71e+17","-121.423941","38.562585","Wow i was off almost for a week...with the flu....but we are back toÃ¤Ã³_ https://t.co/hpjgLmwJCb"
